id,title,author,episode,view,synopsis,recommend,tag,img
https://novel.munpia.com/496881,회귀했더니 포수가 너무 쉽다,글 퀀퀀,26 회,"82,305","경력 20년의 스포츠 기자. 방출됐던 신인 포수 시절로 회귀했다.

그런데 이번 생엔 야구가 쉽다.","1,817",#현대판타지 #스포츠 #시스템 #육성 #운동선수 #노력가 #야구,https://cdn1.munpia.com/v2/files/tcover/2025/0730/19/E24Euvh5MAA
https://novel.munpia.com/499396,미국 로또에 당첨되자 직장을 때려치웠다,글 소수림,18 회,"68,685",전능의 치트키로 엔터계의 거물이 되었다.,"1,120",#현대판타지 #스포츠 #시스템 #육성 #운동선수 #노력가 #야구,https://cdn1.munpia.com/v2/files/tcover/2025/0811/21/E32OMga_AAA
https://novel.munpia.com/498363,지옥다녀왔더니 재능복사로 인생역전,글 정성민,20 회,"62,791","지옥에 잘못 끌려가서, 펄펄 끓는 기름 가마솥에서,

348,754번이나 튀겨졌다.

앞으로 치킨은 물론이고 튀김은 절대 안 먹는다.

......
......

어떻게 이런 일이...?

이게 지옥 다녀온 후유증일까? 보상일까?

내게 이상한 일이 계속 생긴다.","1,435",#현대판타지 #방송 #재벌 #빙의 #연예계 #가수 #매니저 #배우 #작가 #작곡가,https://cdn1.munpia.com/v2/files/cover/2025/0820/16/E4jrwtOggAA
https://novel.munpia.com/486429,쿠펑으로 시작하는 남한산성 생활,글 주의력,59 회,"207,028","어느 날 이세계에 떨어졌다.
내 치트 능력은 쿠펑 배송!
이세계는 바로 병자호란때의 남한산성.
이제 쿠펑으로 힐링하며 역사를 바꿔보자","7,284",#판타지 #대체역사 #게임시스템 #요리 #이세계 #튜토리얼 #힐링 #서양판타지 #조선 #한국사,https://cdn1.munpia.com/v2/files/tcover/2025/0605/23/EydtNQxloAA
https://novel.munpia.com/493508,패스의 길이 보이는 천재미드필더,글 큰액자,40 회,"163,572","뇌출혈로 쓰러졌다.
깨어나 보니 패스의 길이 보이기 시작했다.","2,215",#스포츠 #이혼 #축구 #운동선수 #상남자,https://cdn1.munpia.com/v2/files/tcover/2025/0825/03/E46effJhEAA
https://novel.munpia.com/496795,나라 버렸더니 축구 인생이 핌,글 그루핀,28 회,"94,530","한국 축구의 개로 살다 죽었다.
그리고 다시 눈을 떴다.

이번 생은 절대 한국 축구의 개로 살지 않겠다.","1,565",#스포츠 #축구,https://cdn1.munpia.com/v2/files/tcover/2025/0730/12/E22qi_ZcIAA
https://novel.munpia.com/497905,세계 유일 직업 마도사,글 봉사™,22 회,"58,952","‘......상태창이 왜 이래?’

마법사가 아니라 마도사로 각성했다.","1,515",#현대판타지 #퓨전 #사이다 #시스템 #마법사 #능력자 #각성,https://cdn1.munpia.com/v2/files/tcover/2025/0804/16/E3RR7_J_AAA
https://novel.munpia.com/485892,즉사기급 스킬로 초월급 헌터,글 한도영,53 회,"260,561",즉사기급 스킬을 얻었다.,"5,149",#헌터 #먼치킨 #각성,https://cdn1.munpia.com/v2/files/tcover/2025/0602/21/EyN497sBcAA
https://novel.munpia.com/494269,천재 작가의 2회차 힐링 라이프,글 묘네즈,36 회,"87,741",천재 작가의 2회차는 뭔가 다르다.,"2,510",#현대판타지 #퓨전 #육아 #회귀 #힐링 #작가,https://cdn1.munpia.com/v2/files/tcover/2025/0811/09/E3zr4cOkMAA
https://novel.munpia.com/495215,아포칼립스에서 나 혼자 쉴게요,글 공미포,30 회,"74,825","얼떨결에 농사 스킬을 각성했다.
그러자 생존이 너무 쉽다

""이제 좀 쉴게요.""","2,872",#판타지 #좀비 #농사 #생존 #아포칼립스 #영지 #요리 #육성 #힐링 #각성,https://cdn1.munpia.com/v2/files/cover/2025/0810/15/E3vxnIZf8AA
