id,title,author,episode,view,synopsis,recommend,tag,img
https://novel.munpia.com/432643,독일 제국이 패전을 안 함,글 브리스트,276 회,"1,300,965","눈 떠보니까 1880년 태어난 신생아 융커였다.
그러니 나는 이 악물고 독일 제국을 정상화 해야한다.

... 히틀러 아래에서 군 생활을 할 수는 없으니까.","42,694",#현대판타지 #대체역사 #전쟁_밀리터리 #빙의 #전쟁 #정치 #군인,https://cdn1.munpia.com/v2/files/cover/2024/1125/14/Ei_BfpZ2kAA
https://novel.munpia.com/489862,수학과 교수는 마법 스크롤이 너무 쉽다,글 검은백곰,55 회,"1,042,722","수학으로 마법 학계에 파장을 불러일으켰다.

""도대체 asd123이 뭐하는 놈이야!""

나다.","24,210",#게이트 #마법 #천재 #교수 #마법사 #상인 #학자 #전문가,https://cdn1.munpia.com/v2/files/cover/2025/0820/16/E4jrgh7kMAA
https://novel.munpia.com/482756,환생 수선전,글 안경쓴팬더,96 회,"957,081","'이 세상에 신선이 있다고?'

환생한 서진은 그저 궁금했을 뿐이었다.","22,536",#선협 #천재 #환생 #동양판타지 #상태창,https://cdn1.munpia.com/v2/files/cover/2025/0725/10/E2cdd-wkMAA
https://novel.munpia.com/486209,서바이벌이 너무 쉬움,글 글병장,84 회,"1,133,404","재입대했다.

각성했다는 이유 만으로.

근데, 생각보다 할만 하더라.","24,534",#현대판타지 #서바이벌 #아이템 #각성 #군대,https://cdn1.munpia.com/v2/files/cover/2025/0814/16/E4EpMO6f8AA
https://novel.munpia.com/69583,재벌집 막내아들,글 산경(山景),354 회,"40,371,314","『자금이라는 것은 주인인 내가 알지 머슴이 뭘 압니까』 정태수 한보그룹 회장이 국회청문회에서 무심코 한 말이다.
직장인, 샐러리맨이라고 부르지만, 사실은 머슴이다.
나 역시 머슴이다. 하지만 언젠가는 집사가 되겠다고 이를 악물었다.
하지만 집사는커녕 내동댕이쳐진 머슴이 나의 마지막이었다.
그리고 신의 축복을 받았다.
딱 절반의 축복을.
다 좋은데 왜 하필 막내냐고!","906,233",#현대판타지 #서바이벌 #아이템 #각성 #군대,https://cdn1.munpia.com/files/attach/2022/1109/002/M9MEKl96P7LmN6qC.jpg
https://novel.munpia.com/490450,거물들이 집착하는 폐급 힐러가 되었다,글 애너그램™,60 회,"942,591","얼떨결에 S급 헌터를 치료했다.
그러자 거물들이 내게 달라붙기 시작했다.","17,468",#판타지 #현대판타지 #힐링 #헌터 #용사 #탑등반물 #하남자,https://cdn1.munpia.com/v2/files/tcover/2025/0628/17/E0S7RSrFUAA
https://novel.munpia.com/427705,대한제국 초중전함 함장이 되었다,글 대형수상함,273 회,"1,693,101","내가 설정한 게임 속 대한제국에 떨어져 버렸다.

""배 이름이 이순신이라고?""

세계 최대 초중전함의 함장으로.","73,045",#판타지 #게임 #대체역사 #전쟁_밀리터리 #전쟁 #해양 #군인 #고인물 #대한제국,https://cdn1.munpia.com/v2/files/cover/2025/0401/16/EtNhh9PAMAA
https://novel.munpia.com/477718,로우 판타지의 1서클 마법사,글 평면경,93 회,"1,031,906","내일 비가 올 지 아닐 지를 점치는 게
이 세계에선 마법이란다.
그래서 나는 다시 만들기로 했다.","37,498",#판타지 #서양판타지,https://cdn1.munpia.com/v2/files/cover/2025/0715/14/E1pyKx1sQAA
https://novel.munpia.com/426976,내 대영제국에 괴식은 없다,글 낑깡깽 그림/삽화 매일 저녁 7시,399 회,"1,705,253","세계대전 전기, 벨 에포크 시대. 살아남기 위해 전생의 요리를 했더니 미래 역사가 바뀌기 시작했다.","76,264",#대체역사 #드라마 #경영 #빙의 #천재 #요리 #힐링 #나혼자,https://cdn1.munpia.com/files/attach/2024/1101/004/VjpoD0Jwsm31CTkz.jpg
https://novel.munpia.com/449489,천재 마취과 의사 장가갑니다,글 홈스탠바이,207 회,"3,095,801","연애는 낙제 의료엔 천재.
[상태창]쓰는 마취통증의학과 전문의가 뒤늦게 연애를 시작함.","76,487",#현대판타지 #드라마 #의사 #능력자 #상태창 #가족 #결혼,https://cdn1.munpia.com/v2/files/cover/2025/0404/18/EtdPrrXO0AA
https://novel.munpia.com/475635,취미로 발롱도르,글 피노키홍,122 회,"1,161,935",발롱도르? 그걸 나한테 왜 줘?,"22,186",#현대판타지 #스포츠 #축구,https://cdn1.munpia.com/v2/files/cover/2025/0704/19/E0yIMPAVUAA
